species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Crinifer_zonurus,LC,0.7908046070137194,2.6896912257386174e-14,0.7908046070137462,0.03759002871132991,0.04048232239902397,0.019262232901349558,0.010784452378859574,0.06191460557260365,2121,0.25389278497563295
Criniferoides_leucogaster,LC,0.7585690167124061,7.71089270709899e-15,0.7585690167124137,0.01517888891933383,0.02445934946706268,0.024546833982969054,9.34280783438368e-4,0.05487129831987264,2122,0.5117080708427434
Criniger_barbatus,LC,0.012477767214613395,5.555382985070436e-15,0.01247776721461895,6.073651747965179e-4,5.774324099287521e-4,2.9090007218198665e-4,1.9481825554643268e-4,0.001065950790531132,2123,0.9959586354451444
Criniger_calurus,LC,0.09970043365828066,1.3945851786906501e-14,0.0997004336582946,0.0050005985027854125,0.004675458046889151,0.0016915858940352506,0.0025947117387493026,0.007313799491886984,2124,0.8570070129561393
Criniger_chloronotus,LC,0.09232033701381546,8.052044771341492e-16,0.09232033701381627,0.003763039999478371,0.0038524979461794927,0.0018985098060400728,5.685369298404924e-4,0.006180227598591103,2125,0.9151313443480328
Criniger_ndussumensis,LC,0.09232033701381555,8.456894006405833e-16,0.0923203370138164,0.0044395241772457895,0.004000890662517669,0.0030497810671633336,2.5578571296621722e-5,0.00804017219712116,2126,0.8845833828598597
Criniger_olivaceus,VU,0.05685220696420789,1.2242728785801994e-15,0.05685220696420911,0.014227030341987301,0.013911769205919116,0.0036065181122458038,0.008966805660811605,0.01832018165414905,2127,0.5252585284678474
Crossleyia_xanthophrys,LC,0.14277047522955613,4.279138314095493e-16,0.14277047522955655,0.0064372369521568775,0.005859161401241921,0.0034894878177410735,7.454726834044031e-4,0.010588183506385792,2128,0.7631047188874361
Crossoptilon_auritum,LC,0.7896651670461949,0.09784930369395935,0.8875144707401543,0.031142489301148088,0.03548948427182121,0.025331811658738407,0.006649187247754523,0.07478104981531633,2129,0.33008439320099847
Crossoptilon_crossoptilon,LC,0.8425707821645665,0.21391331371663083,1.0564840958811974,0.053063454611126784,0.051948326530217546,0.02724141301113733,0.014199434956172464,0.08077497487602733,2130,0.14477594199453228
Crossoptilon_harmani,LC,0.8425707821645663,0.2139133137166308,1.056484095881197,0.07623695299739665,0.06939806951409688,0.022435596832949836,0.021973254606658846,0.09046343997556755,2131,0.09984547723760846
Crossoptilon_mantchuricum,LC,0.9458713357031944,9.028690310244587e-15,0.9458713357032034,0.04608793430427148,0.04623820591677804,0.02145776444013711,0.011002115771669492,0.07396610433663214,2132,0.1830500416022822
