"species","in_M","in_L","in_D","in_C","n_spaces","category","excl_space"
"5632",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5633",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5635",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5797",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5798",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6088",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6094",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6110",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6421",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6468",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6511",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6518",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6519",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6521",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6523",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6525",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6527",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6528",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6529",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6530",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6696",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6698",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6719",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6897",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7109",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7110",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7111",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7140",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7141",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7142",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7143",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7144",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7145",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7265",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7269",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7274",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7275",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7279",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7350",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7354",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7355",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7507",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7508",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8043",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8046",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8104",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8109",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8158",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8160",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8163",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8164",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8165",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8167",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8168",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8169",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8170",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8171",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8172",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8173",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5693",FALSE,FALSE,FALSE,TRUE,1,"exclusive","C"
"2531",FALSE,FALSE,FALSE,TRUE,1,"exclusive","C"
"5049",FALSE,FALSE,FALSE,TRUE,1,"exclusive","C"
"2532",FALSE,FALSE,FALSE,TRUE,1,"exclusive","C"
"7474",FALSE,FALSE,FALSE,TRUE,1,"exclusive","C"
"6941",FALSE,FALSE,FALSE,TRUE,1,"exclusive","C"
